overlay_000319.png;61;0
overlay_000320.png;64;0
overlay_000321.png;66;0
overlay_000322.png;69;0
overlay_000323.png;69;0
overlay_000324.png;272;0
overlay_000325.png;274;0
overlay_000326.png;276;0
overlay_000327.png;278;0
overlay_000328.png;279;0
overlay_000329.png;281;0
overlay_000330.png;282;0
overlay_000331.png;283;0
overlay_000332.png;284;0
overlay_000333.png;286;0
overlay_000334.png;287;0
overlay_000335.png;287;0
overlay_000336.png;288;0
overlay_000337.png;289;0
overlay_000338.png;289;0
overlay_000339.png;290;0
overlay_000340.png;290;0
overlay_000341.png;291;0
overlay_000342.png;291;0
overlay_000343.png;291;0
overlay_000344.png;291;0
overlay_000345.png;292;0
overlay_000346.png;293;0
overlay_000347.png;294;0
overlay_000348.png;296;0
overlay_000349.png;298;0
overlay_000350.png;300;0
overlay_000351.png;302;1
overlay_000352.png;304;2
overlay_000353.png;305;4
overlay_000354.png;307;6
overlay_000355.png;308;8
overlay_000356.png;309;8
overlay_000357.png;309;8
overlay_000358.png;309;8
overlay_000359.png;308;8
overlay_000360.png;308;8
overlay_000361.png;308;8
overlay_000362.png;307;8
overlay_000363.png;307;8
overlay_000364.png;307;9
overlay_000365.png;306;9
overlay_000366.png;306;9
overlay_000367.png;305;9
overlay_000368.png;305;9
overlay_000369.png;304;9
overlay_000370.png;304;8
overlay_000371.png;303;7
overlay_000372.png;303;6
overlay_000373.png;302;5
overlay_000374.png;301;4
overlay_000375.png;301;4
overlay_000376.png;300;4
overlay_000377.png;300;4
overlay_000378.png;300;4
overlay_000379.png;195;3
overlay_000380.png;207;1
overlay_000381.png;186;0
overlay_000382.png;213;0
overlay_000383.png;216;0
overlay_000384.png;219;0
overlay_000385.png;221;0
overlay_000386.png;224;0
overlay_000387.png;226;0
overlay_000388.png;227;0
overlay_000389.png;228;0
overlay_000390.png;229;0
overlay_000391.png;230;0
overlay_000392.png;231;0
overlay_000393.png;232;0
overlay_000394.png;237;0
overlay_000395.png;237;0
overlay_000396.png;159;0
overlay_000397.png;162;0
overlay_000398.png;130;0
overlay_000399.png;113;0
overlay_000400.png;113;0
overlay_000401.png;136;0
overlay_000402.png;162;0
overlay_000403.png;206;0
overlay_000404.png;183;0
overlay_000405.png;183;0
overlay_000406.png;183;0
overlay_000407.png;183;0
overlay_000408.png;183;0
overlay_000409.png;183;0
overlay_000410.png;183;0
overlay_000411.png;183;0
overlay_000412.png;183;0
overlay_000413.png;183;0
overlay_000414.png;183;0
overlay_000415.png;183;0
overlay_000416.png;183;0
overlay_000417.png;183;0
overlay_000418.png;180;0
overlay_000419.png;168;0
overlay_000420.png;170;0
overlay_000421.png;173;0
overlay_000422.png;177;0
overlay_000423.png;206;0
overlay_000424.png;246;39
overlay_000425.png;247;38
overlay_000426.png;248;37
overlay_000427.png;249;36
overlay_000428.png;250;35
overlay_000429.png;250;34
overlay_000430.png;251;35
overlay_000431.png;252;36
overlay_000432.png;252;37
overlay_000433.png;253;37
overlay_000434.png;254;38
overlay_000435.png;254;37
overlay_000436.png;254;36
overlay_000437.png;254;36
overlay_000438.png;254;35
overlay_000439.png;254;34
overlay_000440.png;255;33
overlay_000441.png;255;32
overlay_000442.png;255;31
overlay_000443.png;255;30
overlay_000444.png;258;0
overlay_000445.png;258;0
overlay_000446.png;258;0
overlay_000447.png;258;0
overlay_000448.png;258;0
overlay_000449.png;258;0
overlay_000450.png;258;0
overlay_000451.png;258;0
overlay_000452.png;258;0
overlay_000453.png;258;0
overlay_000454.png;258;0
overlay_000455.png;258;0
overlay_000456.png;258;0
overlay_000457.png;258;0
overlay_000458.png;258;0
overlay_000459.png;258;0
overlay_000460.png;258;0
overlay_000461.png;258;0
overlay_000462.png;258;0
overlay_000463.png;258;0
overlay_000464.png;258;0
overlay_000465.png;258;0
overlay_000466.png;258;0
overlay_000467.png;258;0
overlay_000468.png;258;0
overlay_000469.png;258;0
overlay_000470.png;258;0
overlay_000471.png;258;0
overlay_000472.png;258;0
overlay_000473.png;258;0
overlay_000474.png;258;0
overlay_000475.png;258;0
overlay_000548.png;385;0
overlay_000549.png;382;0
overlay_000550.png;382;0
overlay_000551.png;382;0
overlay_000552.png;377;0
overlay_000553.png;371;0
overlay_000554.png;369;0
overlay_000555.png;367;0
overlay_000556.png;365;0
overlay_000557.png;364;0
overlay_000558.png;363;0
overlay_000559.png;362;0
overlay_000560.png;359;0
overlay_000561.png;355;0
overlay_000562.png;352;0
overlay_000563.png;346;0
overlay_000564.png;339;0
overlay_000565.png;264;0
overlay_000566.png;255;0
overlay_000567.png;254;0
overlay_000568.png;248;0
overlay_000569.png;240;0
overlay_000570.png;249;0
overlay_000571.png;249;0
overlay_000572.png;249;0
overlay_000573.png;249;0
overlay_000574.png;249;0
overlay_000575.png;249;0
overlay_000576.png;249;0
overlay_000577.png;249;0
overlay_000578.png;249;0
overlay_000591.png;270;5
overlay_000592.png;265;5
overlay_000593.png;261;4
overlay_000594.png;258;4
overlay_000595.png;258;8
overlay_000596.png;257;9
overlay_000597.png;256;10
overlay_000598.png;254;9
overlay_000599.png;253;9
overlay_000600.png;252;5
overlay_000601.png;252;2
overlay_000602.png;251;1
overlay_000603.png;251;0
overlay_000604.png;251;2
overlay_000605.png;251;4
overlay_000606.png;252;7
overlay_000607.png;253;10
overlay_000648.png;308;0
overlay_000649.png;308;0
overlay_000650.png;308;0
overlay_000651.png;252;0
overlay_000652.png;318;0
overlay_000653.png;345;0
overlay_000654.png;290;0
overlay_000655.png;302;0
overlay_000656.png;284;0
overlay_000657.png;263;0
overlay_000658.png;266;0
overlay_000659.png;268;0
overlay_000660.png;271;0
overlay_000661.png;274;0
overlay_000662.png;277;0
overlay_000663.png;279;0
overlay_000664.png;269;0
overlay_000665.png;53;27
overlay_000666.png;53;26
overlay_000667.png;53;26
overlay_000668.png;53;25
overlay_000669.png;53;25
overlay_000670.png;53;24
overlay_000671.png;53;24
overlay_000672.png;53;23
overlay_000673.png;53;23
overlay_000674.png;53;22
overlay_000675.png;53;21
overlay_000676.png;53;20
overlay_000677.png;53;19
overlay_000678.png;53;19
overlay_000679.png;53;18
overlay_000680.png;53;18
overlay_000681.png;53;18
overlay_000682.png;53;18
overlay_000683.png;52;18
overlay_000684.png;52;18
overlay_000685.png;52;18
overlay_000686.png;52;18
overlay_000687.png;53;17
overlay_000688.png;53;17
overlay_000689.png;53;16
overlay_000690.png;53;16
overlay_000691.png;51;16
overlay_000692.png;48;17
overlay_000693.png;47;17
overlay_000694.png;45;16
overlay_000695.png;43;16
overlay_000696.png;42;16
overlay_000697.png;42;16
overlay_000698.png;41;16
overlay_000699.png;41;16
overlay_000700.png;40;16
overlay_000701.png;40;16
overlay_000702.png;39;16
overlay_000703.png;39;16
overlay_000704.png;38;16
overlay_000705.png;38;16
overlay_000706.png;290;4
overlay_000707.png;293;2
overlay_000708.png;302;3
overlay_000709.png;311;0
overlay_000710.png;320;0
overlay_000711.png;334;0
overlay_000712.png;342;0
overlay_000713.png;350;0
overlay_000714.png;357;0
overlay_000715.png;365;0
overlay_000716.png;372;0
overlay_000717.png;379;0
overlay_000718.png;385;1
overlay_000719.png;392;3
overlay_000720.png;399;6
overlay_000721.png;406;7
overlay_000722.png;413;8
overlay_000723.png;420;10
overlay_000724.png;427;10
overlay_000725.png;435;11
overlay_000726.png;443;11
overlay_000727.png;451;12
overlay_000728.png;451;8
overlay_000729.png;452;4
overlay_000730.png;452;1
overlay_000731.png;448;0
overlay_000732.png;443;0
overlay_000733.png;438;0
overlay_000734.png;434;0
overlay_000735.png;428;0
overlay_000736.png;423;0
overlay_000737.png;418;0
overlay_000738.png;411;0
overlay_000739.png;405;0
overlay_000740.png;398;0
overlay_000741.png;395;0
overlay_000742.png;392;0
overlay_000743.png;390;0
overlay_000744.png;388;0
overlay_000745.png;386;0
overlay_000746.png;248;18
overlay_000747.png;244;21
overlay_000748.png;240;22
overlay_000749.png;238;16
overlay_000750.png;236;10
overlay_000751.png;231;16
overlay_000752.png;227;23
overlay_000753.png;223;32
overlay_000754.png;219;41
overlay_000755.png;212;36
overlay_000756.png;210;27
overlay_000757.png;206;27
overlay_000758.png;202;27
overlay_000759.png;202;31
overlay_000760.png;204;46
overlay_000761.png;205;64
overlay_000762.png;201;83
overlay_000763.png;205;98
overlay_000764.png;207;100
overlay_000765.png;207;95
overlay_000766.png;207;86
overlay_000767.png;207;83
overlay_000768.png;207;77
overlay_000769.png;210;79
overlay_000770.png;216;77
overlay_000771.png;217;69
overlay_000772.png;216;52
overlay_000773.png;212;33
overlay_000774.png;214;14
overlay_000775.png;216;0
overlay_000776.png;216;0
overlay_000777.png;0;0
overlay_000778.png;0;0
overlay_000779.png;0;0
overlay_000780.png;0;0
overlay_000781.png;0;0
overlay_000782.png;0;0
overlay_000783.png;0;0
overlay_000784.png;0;0
overlay_000785.png;0;0
overlay_000786.png;0;0
overlay_000787.png;0;0
overlay_000788.png;0;0
overlay_000789.png;0;0
overlay_000790.png;0;0
overlay_000791.png;0;0
overlay_000792.png;0;0
overlay_000793.png;0;0
overlay_000794.png;0;0
overlay_000795.png;0;0
overlay_000796.png;0;0
overlay_000797.png;0;0
overlay_000798.png;0;0
overlay_000799.png;0;47
overlay_000800.png;8;24
overlay_000801.png;8;24
overlay_000802.png;8;25
overlay_000803.png;8;25
overlay_000804.png;8;26
overlay_000805.png;7;26
overlay_000806.png;7;27
overlay_000807.png;7;28
overlay_000808.png;7;29
overlay_000809.png;6;30
overlay_000810.png;6;30
overlay_000811.png;6;31
overlay_000812.png;6;32
overlay_000833.png;188;0
overlay_000834.png;190;0
overlay_000835.png;192;0
overlay_000836.png;195;0
overlay_000837.png;197;0
overlay_000838.png;198;0
overlay_000839.png;200;0
overlay_000840.png;201;0
overlay_000841.png;201;0
overlay_000842.png;0;138
overlay_000843.png;47;0
overlay_000844.png;0;0
overlay_000845.png;0;0
overlay_000846.png;0;0
overlay_000847.png;0;0
overlay_000848.png;0;0
overlay_000849.png;0;0
overlay_000850.png;0;0
overlay_000851.png;0;0
overlay_000852.png;0;0
overlay_000853.png;0;0
overlay_000854.png;0;0
overlay_000855.png;0;0
overlay_000856.png;0;0
overlay_000857.png;0;0
overlay_000858.png;170;15
overlay_000859.png;170;15
overlay_000860.png;169;15
overlay_000861.png;169;15
overlay_000862.png;168;15
overlay_000863.png;168;15
overlay_000864.png;167;16
overlay_000865.png;167;16
overlay_000866.png;166;16
overlay_000867.png;166;16
overlay_000868.png;165;17
overlay_000869.png;165;18
overlay_000870.png;165;19
overlay_000871.png;164;20
overlay_000872.png;164;21
overlay_000873.png;164;22
overlay_000874.png;163;23
overlay_000875.png;163;24
overlay_000876.png;163;25
overlay_000877.png;162;25
overlay_000878.png;162;24
overlay_000879.png;161;22
overlay_000880.png;161;20
overlay_000881.png;161;19
overlay_000882.png;160;17
overlay_000883.png;160;16
overlay_000884.png;160;14
overlay_000885.png;159;13
overlay_000886.png;159;12
overlay_000887.png;159;11
overlay_000888.png;158;10
overlay_000889.png;158;9
overlay_000890.png;158;8
overlay_000891.png;158;7
overlay_000892.png;158;7
overlay_000893.png;158;7
overlay_000894.png;158;6
overlay_000895.png;157;6
overlay_000896.png;157;6
overlay_000897.png;157;6
overlay_000898.png;157;6
overlay_000899.png;157;7
overlay_000900.png;157;7
overlay_000901.png;157;8
